year,Beat,Arrest_Count,Total_Crime_Count,Arrest_Success_Rate
2023,1533,67,407,16.46
2023,934,38,231,16.45
2023,2023,37,226,16.37
2023,1432,54,332,16.27
2023,1531,52,322,16.15
2023,1532,52,324,16.05
2023,623,78,489,15.95
2023,2535,44,281,15.66
2023,1423,38,246,15.45
2023,714,20,130,15.38
2023,723,43,280,15.36
2023,1133,60,391,15.35
2023,1022,49,321,15.26
2023,1135,58,381,15.22
2023,1033,40,265,15.09
2023,532,34,228,14.91
2023,726,22,151,14.57
2023,312,54,371,14.56
2023,1125,20,138,14.49
2023,1822,60,415,14.46
2023,2011,53,367,14.44
2023,1522,55,384,14.32
2023,424,48,339,14.16
2023,2212,53,376,14.10
2023,922,49,348,14.08
2023,1823,28,199,14.07
2023,735,36,256,14.06
2023,923,44,317,13.88
2023,932,31,224,13.84
2023,333,35,253,13.83
2023,813,70,509,13.75
2023,1832,45,329,13.68
2023,1421,35,256,13.67
2023,1013,38,279,13.62
2023,512,61,453,13.47
2023,313,40,300,13.33
2023,711,30,226,13.27
2023,733,29,220,13.18
2023,1624,38,289,13.15
2023,925,37,282,13.12
2023,2522,51,389,13.11
2023,814,32,245,13.06
2023,1222,34,261,13.03
2023,2221,35,269,13.01
2023,2232,36,277,13.00
2023,2514,43,331,12.99
2023,2233,26,201,12.94
2023,913,36,279,12.90
2023,2525,25,194,12.89
2023,1111,42,329,12.77
2023,524,49,384,12.76
2023,1821,44,345,12.75
2023,1732,38,300,12.67
2023,622,37,292,12.67
2023,1124,30,237,12.66
2023,2234,37,293,12.63
2023,1523,36,287,12.54
2023,331,58,464,12.50
2023,1031,47,376,12.50
2023,1014,35,281,12.46
2023,823,76,613,12.40
2023,1831,81,657,12.33
2023,124,51,414,12.32
2023,1233,47,382,12.30
2023,2521,55,451,12.20
2023,732,24,197,12.18
2023,132,47,387,12.14
2023,1422,35,289,12.11
2023,621,66,545,12.11
2023,1023,24,200,12.00
2023,2432,48,402,11.94
2023,114,35,294,11.90
2023,822,52,438,11.87
2023,323,58,490,11.84
2023,1413,22,186,11.83
2023,121,28,239,11.72
2023,2524,25,214,11.68
2023,2022,22,189,11.64
2023,634,33,284,11.62
2023,1634,34,293,11.60
2023,2534,50,432,11.57
2023,224,27,236,11.44
2023,2413,50,437,11.44
2023,2013,23,203,11.33
2023,1915,39,345,11.30
2023,324,47,417,11.27
2023,2211,27,240,11.25
2023,824,42,374,11.23
2023,1524,30,269,11.15
2023,931,29,260,11.15
2023,624,72,647,11.13
2023,432,53,477,11.11
2023,231,26,234,11.11
2023,225,22,199,11.06
2023,1914,39,353,11.05
2023,1731,35,317,11.04
2023,321,56,508,11.02
2023,2424,36,328,10.98
2023,2531,27,246,10.98
2023,731,35,320,10.94
2023,511,68,622,10.93
2023,2024,23,212,10.85
2023,1512,24,223,10.76
2023,322,36,336,10.71
2023,915,32,301,10.63
2023,722,28,264,10.61
2023,1723,44,415,10.60
2023,911,20,189,10.58
2023,1633,39,370,10.54
2023,2512,46,443,10.38
2023,131,52,503,10.34
2023,1034,30,293,10.24
2023,311,22,215,10.23
2023,122,54,529,10.21
2023,611,39,383,10.18
2023,1613,16,158,10.13
2023,1812,21,208,10.10
2023,421,61,607,10.05
2023,2213,25,252,9.92
2023,613,33,333,9.91
2023,1433,31,314,9.87
2023,2532,31,315,9.84
2023,533,36,367,9.81
2023,1921,18,185,9.73
2023,1824,33,340,9.71
2023,1414,28,289,9.69
2023,332,33,341,9.68
2023,2223,36,373,9.65
2023,1412,23,239,9.62
2023,232,22,229,9.61
2023,423,54,562,9.61
2023,2012,17,177,9.60
2023,334,36,378,9.52
2023,632,51,537,9.50
2023,1431,22,233,9.44
2023,914,35,373,9.38
2023,523,33,358,9.22
2023,833,38,414,9.18
2023,434,21,229,9.17
2023,912,33,363,9.09
2023,223,26,287,9.06
2023,631,53,591,8.97
2023,831,44,496,8.87
2023,1722,27,306,8.82
2023,2513,17,193,8.81
2023,815,36,409,8.80
2023,1621,8,91,8.79
2023,832,31,356,8.71
2023,1631,18,207,8.70
2023,921,14,161,8.70
2023,614,27,311,8.68
2023,633,22,256,8.59
2023,412,36,421,8.55
2023,612,43,503,8.55
2023,1923,25,294,8.50
2023,821,27,319,8.46
2023,1935,30,356,8.43
2023,422,25,298,8.39
2023,1424,35,424,8.25
2023,1235,31,380,8.16
2023,1225,27,333,8.11
2023,825,26,321,8.10
2023,221,20,249,8.03
2023,1612,13,163,7.98
2023,1223,28,355,7.89
2023,211,29,368,7.88
2023,1511,19,242,7.85
2023,1623,25,319,7.84
2023,2412,27,348,7.76
2023,212,31,401,7.73
2023,1232,37,483,7.66
2023,1221,27,354,7.63
2023,2523,21,276,7.61
2023,411,27,356,7.58
2023,2222,24,321,7.48
2023,431,32,428,7.48
2023,314,21,281,7.47
2023,2423,22,299,7.36
2023,1622,24,328,7.32
2023,1931,19,262,7.25
2023,133,28,387,7.24
2023,1733,21,290,7.24
2023,812,18,251,7.17
2023,2433,29,405,7.16
2023,414,37,519,7.13
2023,1632,19,267,7.12
2023,1814,14,197,7.11
2023,1513,17,239,7.11
2023,215,17,240,7.08
2023,2431,15,212,7.08
2023,1712,29,410,7.07
2023,1434,20,285,7.02
2023,2032,11,157,7.01
2023,413,27,387,6.98
2023,1411,13,198,6.57
2023,1933,17,261,6.51
2023,1711,18,277,6.50
2023,1911,23,356,6.46
2023,835,29,459,6.32
2023,1231,24,380,6.32
2023,2411,28,450,6.22
2023,1724,15,242,6.20
2023,811,17,280,6.07
2023,834,26,430,6.05
2023,1224,28,464,6.03
2023,1614,12,200,6.00
2023,1925,27,451,5.99
2023,1211,15,255,5.88
2023,214,16,273,5.86
2023,1924,27,476,5.67
2023,433,19,339,5.60
2023,1215,18,322,5.59
2023,234,23,417,5.52
2023,2511,13,236,5.51
2023,1234,20,372,5.38
2023,1713,10,198,5.05
2023,1214,26,518,5.02
2023,1212,14,280,5.00
2023,235,10,205,4.88
2023,213,14,290,4.83
2023,1922,13,301,4.32
2023,1611,8,189,4.23
2023,1213,11,270,4.07
2023,1934,14,360,3.89
2023,222,17,463,3.67
2023,1932,6,180,3.33
2023,233,6,186,3.23
2023,1912,6,210,2.86
2023,1813,4,142,2.82
2023,1811,3,159,1.89
2023,1650,0,46,0.00
2024,1121,290,609,47.62
2024,1122,180,472,38.14
2024,113,165,442,37.33
2024,1653,24,68,35.29
2024,1112,176,510,34.51
2024,1115,101,305,33.11
2024,1131,101,310,32.58
2024,1132,130,437,29.75
2024,111,189,642,29.44
2024,1114,43,162,26.54
2024,513,153,587,26.06
2024,2422,114,445,25.62
2024,713,82,322,25.47
2024,924,93,368,25.27
2024,1021,112,473,23.68
2024,1134,86,366,23.50
2024,1652,5,22,22.73
2024,1532,95,419,22.67
2024,1834,257,1182,21.74
2024,123,176,813,21.65
2024,1913,77,358,21.51
2024,1024,72,337,21.37
2024,1113,64,308,20.78
2024,734,49,238,20.59
2024,712,71,347,20.46
2024,1133,99,486,20.37
2024,1822,71,355,20.00
2024,1011,94,471,19.96
2024,522,70,355,19.72
2024,1651,21,107,19.63
2024,312,85,436,19.50
2024,1022,66,346,19.08
2024,531,66,350,18.86
2024,1634,56,301,18.60
2024,1531,57,307,18.57
2024,1032,40,216,18.52
2024,723,61,331,18.43
2024,831,94,516,18.22
2024,124,87,479,18.16
2024,1533,108,599,18.03
2024,1014,62,345,17.97
2024,726,32,180,17.78
2024,731,65,369,17.62
2024,2221,54,308,17.53
2024,711,52,297,17.51
2024,532,55,315,17.46
2024,832,68,390,17.44
2024,934,42,243,17.28
2024,931,46,267,17.23
2024,1832,66,384,17.19
2024,732,44,256,17.19
2024,623,100,583,17.15
2024,724,42,246,17.07
2024,1123,58,341,17.01
2024,2533,91,536,16.98
2024,1135,62,370,16.76
2024,1031,69,414,16.67
2024,714,30,180,16.67
2024,1432,55,330,16.67
2024,1833,90,550,16.36
2024,1655,8,49,16.33
2024,2234,69,427,16.16
2024,322,60,374,16.04
2024,824,65,407,15.97
2024,923,53,332,15.96
2024,922,59,373,15.82
2024,1624,47,297,15.82
2024,112,104,659,15.78
2024,1233,65,413,15.74
2024,2232,53,338,15.68
2024,2535,50,320,15.63
2024,733,45,294,15.31
2024,333,53,348,15.23
2024,932,37,243,15.23
2024,2233,39,256,15.23
2024,2031,31,205,15.12
2024,825,62,412,15.05
2024,131,83,553,15.01
2024,2534,65,434,14.98
2024,2521,82,551,14.88
2024,725,43,289,14.88
2024,1621,15,101,14.85
2024,2023,40,272,14.71
2024,1223,63,430,14.65
2024,933,36,246,14.63
2024,822,63,432,14.58
2024,1012,43,295,14.58
2024,823,94,647,14.53
2024,2515,60,413,14.53
2024,621,90,621,14.49
2024,1124,35,242,14.46
2024,814,53,368,14.40
2024,935,23,161,14.29
2024,1033,46,327,14.07
2024,1623,48,342,14.04
2024,2223,52,374,13.90
2024,735,36,259,13.90
2024,1522,68,491,13.85
2024,2012,30,217,13.82
2024,511,87,631,13.79
2024,1732,48,349,13.75
2024,1125,18,131,13.74
2024,722,47,343,13.70
2024,1034,54,400,13.50
2024,321,76,563,13.50
2024,114,49,368,13.32
2024,2531,35,264,13.26
2024,1631,29,222,13.06
2024,2011,53,406,13.05
2024,631,89,685,12.99
2024,331,76,586,12.97
2024,2022,29,225,12.89
2024,1923,42,327,12.84
2024,1824,56,437,12.81
2024,2525,26,203,12.81
2024,1431,36,282,12.77
2024,1234,48,376,12.77
2024,1821,60,471,12.74
2024,1023,30,236,12.71
2024,225,24,189,12.70
2024,1013,44,347,12.68
2024,2512,56,442,12.67
2024,622,50,397,12.59
2024,634,40,318,12.58
2024,915,43,342,12.57
2024,715,23,185,12.43
2024,524,59,475,12.42
2024,2222,47,380,12.37
2024,815,52,426,12.21
2024,512,58,478,12.13
2024,132,40,330,12.12
2024,1722,42,348,12.07
2024,2514,45,375,12.00
2024,1831,89,745,11.95
2024,121,33,277,11.91
2024,313,47,395,11.90
2024,2424,37,313,11.82
2024,813,67,567,11.82
2024,133,47,399,11.78
2024,1823,26,221,11.76
2024,434,25,213,11.74
2024,1915,39,333,11.71
2024,611,47,402,11.69
2024,1523,42,362,11.60
2024,821,42,362,11.60
2024,1723,48,415,11.57
2024,2024,31,268,11.57
2024,1423,29,251,11.55
2024,2523,31,270,11.48
2024,1632,30,262,11.45
2024,213,35,309,11.33
2024,921,24,213,11.27
2024,424,47,423,11.11
2024,2532,39,352,11.08
2024,925,30,271,11.07
2024,2413,54,491,11.00
2024,1512,27,246,10.98
2024,1413,21,192,10.94
2024,334,48,439,10.93
2024,1111,30,275,10.91
2024,224,31,285,10.88
2024,122,70,645,10.85
2024,633,36,332,10.84
2024,1235,43,400,10.75
2024,2212,43,402,10.70
2024,323,58,543,10.68
2024,1914,41,384,10.68
2024,422,36,338,10.65
2024,912,38,357,10.64
2024,414,60,566,10.60
2024,1232,56,530,10.57
2024,311,29,275,10.55
2024,1513,33,313,10.54
2024,231,30,285,10.53
2024,523,44,421,10.45
2024,212,46,441,10.43
2024,632,64,614,10.42
2024,1421,27,259,10.42
2024,911,24,232,10.34
2024,2522,38,371,10.24
2024,913,31,303,10.23
2024,1933,31,304,10.20
2024,1925,50,495,10.10
2024,1524,32,318,10.06
2024,1433,37,368,10.05
2024,624,71,707,10.04
2024,2033,19,190,10.00
2024,2432,56,560,10.00
2024,211,33,330,10.00
2024,232,24,241,9.96
2024,221,27,272,9.93
2024,612,58,591,9.81
2024,1422,32,328,9.76
2024,1633,37,380,9.74
2024,423,62,637,9.73
2024,2213,34,352,9.66
2024,2431,29,301,9.63
2024,2013,25,261,9.58
2024,2032,18,188,9.57
2024,2513,14,149,9.40
2024,1222,27,288,9.38
2024,2433,47,502,9.36
2024,1424,40,433,9.24
2024,1713,21,228,9.21
2024,411,33,359,9.19
2024,223,33,360,9.17
2024,2423,27,297,9.09
2024,1711,28,308,9.09
2024,614,32,353,9.07
2024,1733,35,391,8.95
2024,533,40,454,8.81
2024,1654,17,193,8.81
2024,2211,21,239,8.79
2024,332,38,433,8.78
2024,2524,19,220,8.64
2024,1731,26,304,8.55
2024,1231,35,416,8.41
2024,1414,29,346,8.38
2024,613,32,384,8.33
2024,215,23,277,8.30
2024,421,61,736,8.29
2024,431,36,445,8.09
2024,833,41,508,8.07
2024,2511,21,262,8.02
2024,812,24,301,7.97
2024,433,34,428,7.94
2024,432,29,372,7.80
2024,1434,28,361,7.76
2024,324,40,519,7.71
2024,412,32,416,7.69
2024,1712,38,498,7.63
2024,1924,33,434,7.60
2024,1225,29,387,7.49
2024,1811,14,189,7.41
2024,2411,32,433,7.39
2024,1911,23,315,7.30
2024,1622,28,384,7.29
2024,914,25,344,7.27
2024,235,17,235,7.23
2024,413,31,430,7.21
2024,1934,31,432,7.18
2024,1412,17,249,6.83
2024,811,21,308,6.82
2024,1931,22,323,6.81
2024,2412,28,421,6.65
2024,1215,29,436,6.65
2024,1411,15,233,6.44
2024,1511,20,314,6.37
2024,1812,13,205,6.34
2024,1221,22,353,6.23
2024,1724,16,261,6.13
2024,1224,35,594,5.89
2024,222,32,552,5.80
2024,233,13,224,5.80
2024,1613,11,190,5.79
2024,1212,14,244,5.74
2024,835,28,506,5.53
2024,834,27,491,5.50
2024,1612,9,167,5.39
2024,1813,9,167,5.39
2024,214,20,378,5.29
2024,1912,14,267,5.24
2024,1921,9,173,5.20
2024,314,18,348,5.17
2024,1211,15,297,5.05
2024,234,23,463,4.97
2024,1611,9,205,4.39
2024,1935,17,444,3.83
2024,1614,7,188,3.72
2024,1214,20,554,3.61
2024,1814,7,195,3.59
2024,1922,10,325,3.08
2024,1932,5,196,2.55
2024,1213,7,300,2.33
2024,1650,1,43,2.33
